,ID,Age,Gender,Native_Language,Stimulus,Word,Reaction.time
36,2. Therese,22,Female,Non-English,2,an,0.44131611500051804
37,2. Therese,22,Female,Non-English,2,open,0.4623124589998042
38,2. Therese,22,Female,Non-English,2,place,0.582271535997279
39,2. Therese,22,Female,Non-English,2,in,0.6221993760009354
40,2. Therese,22,Female,Non-English,2,the,0.41139737900084583
41,2. Therese,22,Female,Non-English,2,middle,0.4273620510030014
42,2. Therese,22,Female,Non-English,2,of,0.42344713999773376
43,2. Therese,22,Female,Non-English,2,the,0.3903271640010644
44,2. Therese,22,Female,Non-English,2,"forest,",0.44292612899880623
45,2. Therese,22,Female,Non-English,2,and,0.44475113099906594
46,2. Therese,22,Female,Non-English,2,in,0.5027356579994375
47,2. Therese,22,Female,Non-English,2,the,0.45481064100022195
48,2. Therese,22,Female,Non-English,2,middle,0.6688855799984594
49,2. Therese,22,Female,Non-English,2,of,0.5111991710000439
50,2. Therese,22,Female,Non-English,2,this,0.5526222599983157
51,2. Therese,22,Female,Non-English,2,place,0.6048530469997786
52,2. Therese,22,Female,Non-English,2,was,0.4410673140009749
53,2. Therese,22,Female,Non-English,2,a,0.419242187999771
54,2. Therese,22,Female,Non-English,2,large,0.43471453600068344
55,2. Therese,22,Female,Non-English,2,"oak-tree,",0.6232921659975545
56,2. Therese,22,Female,Non-English,2,"and,",0.49052096299783443
57,2. Therese,22,Female,Non-English,2,from,0.49270215000069584
58,2. Therese,22,Female,Non-English,2,the,0.5549044069994125
59,2. Therese,22,Female,Non-English,2,top,0.5358262279987684
60,2. Therese,22,Female,Non-English,2,of,0.41143869499865104
61,2. Therese,22,Female,Non-English,2,the,0.44255917299960856
62,2. Therese,22,Female,Non-English,2,"tree,",0.43565974900047877
63,2. Therese,22,Female,Non-English,2,there,0.4740010979985527
64,2. Therese,22,Female,Non-English,2,came,0.48662886100282776
65,2. Therese,22,Female,Non-English,2,a,0.3888271920004627
66,2. Therese,22,Female,Non-English,2,loud,0.6099873230014055
67,2. Therese,22,Female,Non-English,2,buzzing-noise.,0.7585099759999139
68,2. Therese,22,Female,Non-English,2,Winnie-the-Pooh,0.6574319650026155
69,2. Therese,22,Female,Non-English,2,sat,0.5573824659986713
70,2. Therese,22,Female,Non-English,2,down,0.4941967310005566
71,2. Therese,22,Female,Non-English,2,at,0.5885790339998493
72,2. Therese,22,Female,Non-English,2,the,0.593503480002255
73,2. Therese,22,Female,Non-English,2,foot,0.46098788599920226
74,2. Therese,22,Female,Non-English,2,of,0.4017092750000302
75,2. Therese,22,Female,Non-English,2,the,0.47640921200218145
76,2. Therese,22,Female,Non-English,2,"tree,",0.5021252099977573
77,2. Therese,22,Female,Non-English,2,put,0.4576971950009465
78,2. Therese,22,Female,Non-English,2,his,0.5414833619979618
79,2. Therese,22,Female,Non-English,2,head,0.434898275998421
80,2. Therese,22,Female,Non-English,2,between,0.4186158049997175
81,2. Therese,22,Female,Non-English,2,his,0.5024982889990497
82,2. Therese,22,Female,Non-English,2,"paws,",0.47425590499915415
83,2. Therese,22,Female,Non-English,2,and,0.49152448599852505
84,2. Therese,22,Female,Non-English,2,began,0.5162263610000082
85,2. Therese,22,Female,Non-English,2,to,0.470762922999711
86,2. Therese,22,Female,Non-English,2,think.,0.46403791700140573
87,2. Therese,22,Female,Non-English,2,First,0.6025603630005207
88,2. Therese,22,Female,Non-English,2,of,0.41944682900066255
89,2. Therese,22,Female,Non-English,2,all,0.39451843999995617
90,2. Therese,22,Female,Non-English,2,he,0.41983219499888946
91,2. Therese,22,Female,Non-English,2,said,0.36861171100099455
92,2. Therese,22,Female,Non-English,2,to,0.40288939500169363
93,2. Therese,22,Female,Non-English,2,himself:,0.44974872099919594
94,2. Therese,22,Female,Non-English,2,That,0.4277976640005363
95,2. Therese,22,Female,Non-English,2,buzzing-noise,0.5422168510012852
96,2. Therese,22,Female,Non-English,2,means,0.33098909399996046
97,2. Therese,22,Female,Non-English,2,something.,0.425830506002967
98,2. Therese,22,Female,Non-English,2,You,0.46627885899943067
99,2. Therese,22,Female,Non-English,2,don’t,0.40403040499950293
100,2. Therese,22,Female,Non-English,2,get,0.38473654900008114
101,2. Therese,22,Female,Non-English,2,a,0.4400255020009354
102,2. Therese,22,Female,Non-English,2,buzzing-noise,0.5566632939990086
103,2. Therese,22,Female,Non-English,2,like,0.4193529420008417
104,2. Therese,22,Female,Non-English,2,"that,",0.5070361629987019
105,2. Therese,22,Female,Non-English,2,just,0.4119374849979067
106,2. Therese,22,Female,Non-English,2,buzzing,0.428214592000586
107,2. Therese,22,Female,Non-English,2,and,0.4325799430007464
108,2. Therese,22,Female,Non-English,2,"buzzing,",0.6279561420014943
109,2. Therese,22,Female,Non-English,2,without,0.6127953329996672
110,2. Therese,22,Female,Non-English,2,its,0.5572270299999218
111,2. Therese,22,Female,Non-English,2,meaning,0.6084999810009322
112,2. Therese,22,Female,Non-English,2,something.,0.5912188709990005
113,2. Therese,22,Female,Non-English,2,If,0.4369718349989853
114,2. Therese,22,Female,Non-English,2,there’s,0.4299186969983566
115,2. Therese,22,Female,Non-English,2,a,0.6018774379990646
116,2. Therese,22,Female,Non-English,2,"buzzing-noise,",0.546054775997618
117,2. Therese,22,Female,Non-English,2,somebody’s,0.4247347880009329
118,2. Therese,22,Female,Non-English,2,making,0.4298348709999118
119,2. Therese,22,Female,Non-English,2,a,0.40782483800285263
120,2. Therese,22,Female,Non-English,2,"buzzing-noise,",0.4167312610006775
121,2. Therese,22,Female,Non-English,2,and,0.4921214819987654
122,2. Therese,22,Female,Non-English,2,the,0.6446140209991427
123,2. Therese,22,Female,Non-English,2,only,0.7039216000011947
124,2. Therese,22,Female,Non-English,2,reason,0.6847021399989899
125,2. Therese,22,Female,Non-English,2,for,0.48132011300185695
126,2. Therese,22,Female,Non-English,2,making,0.5790800100003253
127,2. Therese,22,Female,Non-English,2,a,0.46293739400061895
128,2. Therese,22,Female,Non-English,2,buzzing-noise,0.47313674399993033
129,2. Therese,22,Female,Non-English,2,that,0.4601141000021016
130,2. Therese,22,Female,Non-English,2,I,0.5530110119980236
131,2. Therese,22,Female,Non-English,2,know,0.5498095440016186
132,2. Therese,22,Female,Non-English,2,of,0.4899681140013854
133,2. Therese,22,Female,Non-English,2,is,0.502109938999638
134,2. Therese,22,Female,Non-English,2,because,0.6326065650027886
135,2. Therese,22,Female,Non-English,2,you’re,0.5061416880016623
136,2. Therese,22,Female,Non-English,2,a,0.4374018109992903
137,2. Therese,22,Female,Non-English,2,bee.,0.5667830589991354
138,2. Therese,22,Female,Non-English,2,Then,0.7241164649967686
139,2. Therese,22,Female,Non-English,2,he,0.5150487949977105
140,2. Therese,22,Female,Non-English,2,thought,0.45159039000282064
141,2. Therese,22,Female,Non-English,2,another,0.49952880999990157
142,2. Therese,22,Female,Non-English,2,long,0.5038754130000598
143,2. Therese,22,Female,Non-English,2,"time,",0.456393680000474
144,2. Therese,22,Female,Non-English,2,and,0.41850567599976785
145,2. Therese,22,Female,Non-English,2,said:,0.4866338159990846
146,2. Therese,22,Female,Non-English,2,‘And,0.5995103999994171
147,2. Therese,22,Female,Non-English,2,the,0.7208968899976753
148,2. Therese,22,Female,Non-English,2,only,0.4678843469991989
149,2. Therese,22,Female,Non-English,2,reason,0.5274848959998053
150,2. Therese,22,Female,Non-English,2,for,0.5861781459971098
151,2. Therese,22,Female,Non-English,2,being,0.46548262199939927
152,2. Therese,22,Female,Non-English,2,a,0.4319991119991755
153,2. Therese,22,Female,Non-English,2,bee,0.5867727759978152
154,2. Therese,22,Female,Non-English,2,that,0.5304713250006898
155,2. Therese,22,Female,Non-English,2,I,0.6130557600008615
156,2. Therese,22,Female,Non-English,2,know,0.46166045399877476
157,2. Therese,22,Female,Non-English,2,of,0.5376125430011598
158,2. Therese,22,Female,Non-English,2,is,0.5206957209993561
159,2. Therese,22,Female,Non-English,2,making,0.5411628549991292
160,2. Therese,22,Female,Non-English,2,juice.’,0.7375304410015815
161,2. Therese,22,Female,Non-English,2,And,0.7904624309994688
162,2. Therese,22,Female,Non-English,2,then,0.5566129150029155
163,2. Therese,22,Female,Non-English,2,he,0.47270523000042886
164,2. Therese,22,Female,Non-English,2,got,0.46254451100321603
165,2. Therese,22,Female,Non-English,2,"up,",0.4561143800019636
166,2. Therese,22,Female,Non-English,2,and,0.49418014800176024
167,2. Therese,22,Female,Non-English,2,said:,0.5219537780030805
168,2. Therese,22,Female,Non-English,2,‘And,0.7323176500030968
169,2. Therese,22,Female,Non-English,2,the,0.4764333279999846
170,2. Therese,22,Female,Non-English,2,only,0.5776332349996665
171,2. Therese,22,Female,Non-English,2,reason,0.5943530440017639
172,2. Therese,22,Female,Non-English,2,for,0.4584699480001291
173,2. Therese,22,Female,Non-English,2,making,0.4526905960010481
174,2. Therese,22,Female,Non-English,2,honey,0.5136417009998695
175,2. Therese,22,Female,Non-English,2,is,0.5064665410027374
176,2. Therese,22,Female,Non-English,2,so,0.5496091730019543
177,2. Therese,22,Female,Non-English,2,as,0.4947278399995412
178,2. Therese,22,Female,Non-English,2,I,0.6478068049982539
179,2. Therese,22,Female,Non-English,2,can,0.7218754210007319
180,2. Therese,22,Female,Non-English,2,eat,0.4689340730001277
181,2. Therese,22,Female,Non-English,2,it.’,0.48679767700014054
182,2. Therese,22,Female,Non-English,2,So,0.47294744700047886
183,2. Therese,22,Female,Non-English,2,he,0.46875364700099453
184,2. Therese,22,Female,Non-English,2,began,0.5137412049989507
185,2. Therese,22,Female,Non-English,2,to,0.39797581499806256
186,2. Therese,22,Female,Non-English,2,climb,0.5503438560008362
187,2. Therese,22,Female,Non-English,2,the,0.5201471040018077
188,2. Therese,22,Female,Non-English,2,tree.,0.6245506090017443
